WKT,id,start_date,end_date,description,user_id,created,last_modified,source_id,type,night_bombing,map_sheet_id
"POINT (-0.249945459933696 51.5709001223788)","4302",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.249529515236562 51.5716479186708)","4301",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.282443187138647 51.5665245181545)","4300",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.28286035618631 51.567013181775)","4299",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.286370721149706 51.5689042490742)","4298",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.287593980483678 51.5672633122086)","4297",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.314371140382546 51.568224036138)","4296",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.314594731732362 51.5674129333714)","4295",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.313945656591735 51.5640257119771)","4294",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.31656315918059 51.5639124924864)","4293",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.2935676166785 51.5744680539986)","4292",1940/10/10 23:00:00,1940/10/11 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",OIL,false,
"POINT (-0.294016576945604 51.5741126633955)","4291",1940/10/10 23:00:00,1940/10/11 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",OIL,false,
"POINT (-0.29308946554505 51.5743103012151)","4290",1940/10/10 23:00:00,1940/10/11 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.293407800904025 51.5748578078307)","4289",1940/10/10 23:00:00,1940/10/11 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.294044642601395 51.5746559482811)","4288",1940/10/10 23:00:00,1940/10/11 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.317282628976334 51.5942333338863)","4287",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.316202839756378 51.593313059182)","4286",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.314202805684303 51.5937065860786)","4285",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.313707236501561 51.5927041983558)","4284",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.311748638759347 51.5880616107132)","4283",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.310015084038489 51.5864985171372)","4282",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.308472973623923 51.5849984756971)","4281",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.307217941379735 51.5835930332465)","4280",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.305255105830661 51.5816948019814)","4279",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.303680762660878 51.5810688624109)","4278",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.303257519184002 51.5794341167811)","4277",1940/10/12 23:00:00,1940/10/13 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.283005332167358 51.5862874514285)","4276",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.284545220704829 51.5852543755901)","4275",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.283996327112627 51.5844018766877)","4274",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (-0.283557862172183 51.5831890721839)","4273",1940/10/09 23:00:00,1940/10/10 22:59:59,,"1",2012/10/14 20:06:37,2012/10/14 20:06:37,"4",XB,false,
"POINT (0.06333605489999 51.5360008217132)","4004",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.051838904552347 51.5357223411505)","4003",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.041007100535241 51.5359713329427)","4002",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",OIL,false,
"POINT (0.037382043173532 51.5345338689717)","4001",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",OIL,false,
"POINT (0.019572360749734 51.5380228695759)","4000",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.02282559540672 51.5361462324651)","3999",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.021723145722315 51.5366053793746)","3998",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.020528047035295 51.5371461372167)","3997",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.000617684702146 51.5363080822974)","3996",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.009716796078232 51.5415131892724)","3995",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.008918831964961 51.5416068826933)","3994",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.007320254170545 51.5417342794905)","3993",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.006130530289437 51.5416746061358)","3992",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.00455082275815 51.5415015473943)","3991",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.003764708297428 51.5411348575442)","3990",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.003040968763832 51.5407270847714)","3989",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (0.000242188673347 51.5405547714794)","3988",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.001380029536974 51.5401422821756)","3987",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.003636510286739 51.5354992259513)","3986",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.007156614631124 51.5378998204942)","3985",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.008360589502522 51.5389806024158)","3984",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.005439201737892 51.5360900690448)","3983",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.006495300307459 51.5361480342753)","3982",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.008051838601357 51.5372348110813)","3981",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.015285388942487 51.5427791237443)","3980",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.016604125382391 51.5434416280729)","3979",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.023783156929618 51.536960719645)","3978",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.046002454654088 51.5402438403169)","3977",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",PMINE,false,
"POINT (-0.071976084550584 51.5413137950618)","3976",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.073026492467232 51.5415111089661)","3975",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.042490581035487 51.5420858807475)","3974",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.043599849070123 51.5424044783073)","3973",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.044508194008159 51.5429197781644)","3972",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.045844498317531 51.5431821199382)","3971",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.046963233442074 51.5432807749491)","3970",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.048034511728505 51.5437387409436)","3969",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.048804420933584 51.5444917775944)","3968",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.049984338888063 51.5454116742748)","3967",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.051516154090572 51.5463574099878)","3966",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.052319082813113 51.5470909648839)","3965",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.053916839468316 51.5479977507685)","3964",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.041167109456659 51.5348015319167)","3963",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.041204613789073 51.5354223512641)","3962",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.041148524258213 51.5359815889912)","3961",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.041023168800032 51.536659707292)","3960",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.04170525352432 51.5372112639428)","3959",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.042554505986315 51.5376055563156)","3958",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.041905389156347 51.5392752451489)","3957",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.042478476886777 51.5401250705197)","3956",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.042534335143529 51.5410662943842)","3955",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.044847240402329 51.5380039035546)","3954",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.0520187778437 51.5368428155108)","3953",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.052669425983211 51.5381340144943)","3952",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.0553064026866 51.5387379322057)","3951",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.055993489475805 51.5399296848205)","3950",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.057618314389736 51.5401966735205)","3949",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.054878408795763 51.5412516145725)","3948",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.057123199947176 51.5420290419152)","3947",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.04197283095046 51.5451782012183)","3946",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.0535428787058 51.5447305425986)","3945",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.053652857672825 51.5459127309655)","3944",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.052894054105685 51.5464002934741)","3943",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.053399891370935 51.5473289711912)","3942",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.076529029931385 51.5505113164707)","3941",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",OIL,false,
"POINT (-0.082613687501942 51.5370667923947)","3940",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.085576636263748 51.5375553181654)","3939",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.086746273887887 51.5356738205092)","3938",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.085970281039755 51.5396423758261)","3937",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.086745984011908 51.5410354498073)","3936",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.083274858642895 51.5450000121086)","3935",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.075148410380557 51.5383649709528)","3934",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.075260605911012 51.5372264624843)","3933",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.077426102038806 51.5353213785841)","3932",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.070426616229468 51.5369869996014)","3931",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.07420767404977 51.5424107744073)","3930",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.060556660452301 51.5435262984576)","3929",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.060711394331882 51.5451693605681)","3928",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.063182624611802 51.5459104003089)","3927",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.067569461561318 51.5461227852924)","3926",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.069622324699724 51.54689680839)","3925",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.063551180442589 51.5432756739601)","3924",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.060284009145117 51.5439019074909)","3923",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.062672123718671 51.5428210251512)","3922",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.064948676832389 51.5420983651213)","3921",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.065174638571019 51.5428223132194)","3920",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.066045541816882 51.5419564035307)","3919",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.066495104929228 51.5427040410922)","3918",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.073151388271977 51.5408329522136)","3917",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.093212958381214 51.5367594104997)","3916",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.093836578532032 51.5371896731852)","3915",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.095280040830799 51.5371931131526)","3914",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.104595096284231 51.5430857240859)","3913",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.109708408008575 51.5389269476807)","3912",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.109782468193357 51.5386880685959)","3911",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.11137325946866 51.5382335451775)","3910",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.11169881885416 51.5381187498162)","3909",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.11250940164969 51.5379117282684)","3908",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.113517473797729 51.5368076057929)","3907",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.114792378205817 51.5370081551254)","3906",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.115138569391484 51.536393531147)","3905",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.116082291805515 51.5360685880919)","3904",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.116890343328797 51.5359215139492)","3903",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.104971042918425 51.5425316284668)","3902",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.105401139601146 51.5422184786149)","3901",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.114255279743277 51.5422411001467)","3900",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:34,2012/10/14 20:06:34,"4",XB,false,
"POINT (-0.092112430349192 51.540062526598)","3899",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.091505509408242 51.5415331041327)","3898",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.112136063019119 51.5446077380929)","3897",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.109487829457028 51.5473459288667)","3896",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.11152574805311 51.5484990867408)","3895",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.078391414967064 51.5497215859755)","3894",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.076377908156051 51.5480080773336)","3893",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.078374349509963 51.5470805027655)","3892",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.07834244560573 51.5493606743545)","3891",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.020734094339368 51.5495632718151)","3890",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.023405939382154 51.5478877820968)","3889",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.023343549427013 51.5493271798751)","3888",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.02449182639189 51.5487463344793)","3887",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.026186090275577 51.5488948895644)","3886",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.029481150275011 51.5498705675229)","3885",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (-0.010571736851293 51.5500715940626)","3884",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (0.007889463697678 51.5473763273261)","3883",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
"POINT (0.007845203471082 51.5485574579354)","3882",1940/10/06 23:00:00,1940/10/07 22:59:59,,"1",2012/10/14 20:06:33,2012/10/14 20:06:33,"4",XB,false,
